row ID,row m/z,row retention time,G95984_repeat_RG10_01_31635.mzXML Peak area,G95983_RA9_01_31462.mzXML Peak area,G95982_repeat_RB8_01_31543.mzXML Peak area,G95952_BA6_01_31659.mzXML Peak area,G96383_RA9_01_31737.mzXML Peak area,G96108_RC5_01_31487.mzXML Peak area,G96130_RE9_01_31521.mzXML Peak area,G95953_BB6_01_31682.mzXML Peak area,G96194_RD5_01_31500.mzXML Peak area,G96107_repeat_RD4_01_31616.mzXML Peak area,G96384_RB6_01_31763.mzXML Peak area,G96385_RB3_01_31754.mzXML Peak area,G96195_RG6_01_31579.mzXML Peak area,G96109_repeat_RB11_01_31549.mzXML Peak area,G96196_RC6_01_31488.mzXML Peak area,G96176_repeat_RE2_01_31625.mzXML Peak area,G95954_RF12_01_31571.mzXML Peak area,G96128_repeat2_BB7_01_31703.mzXML Peak area,G96177_repeat_RG12_01_31637.mzXML Peak area,G96129_RF11_01_31570.mzXML Peak area,G96178_repeat2_RH10_01_31679.mzXML Peak area,
21,873.7529229352264,4.621776984126984,283091.9420000005,231163.8594999988,240310.06100000246,293291.7540000025,46002.82899999966,107176.94900000072,27782.6594999999,225278.41550000073,19121.61000000008,99203.58600000042,43215.5875000003,10237.909999999982,13681.63049999999,169957.95849999986,21909.830499999796,21745.385499999997,390356.6180000003,30905.84349999965,20694.115500000127,26629.870000000123,30009.74749999977,
22,931.5136566870474,5.282304761904763,323638.0844999982,208708.78000000017,172673.1570000005,175934.96850000133,154967.64499999976,122564.32799999959,118840.8820000009,178168.4140000001,98752.92150000024,149650.63850000058,122868.83500000015,78588.03599999992,76923.95900000018,101795.51299999963,89844.7024999997,117201.94800000008,210444.2785000019,61708.42199999987,110928.77000000057,84155.1189999999,131131.42349999948,
25,665.7215009549907,4.931167460317461,252664.8109999993,184831.8435000017,235997.9930000011,197376.1375000026,103065.4885000008,241496.8475000019,228438.8055000018,163073.05550000106,193237.81300000122,259399.4774999997,86046.68199999983,65755.34750000002,96710.29349999932,240368.8139999995,101182.5855,157511.85450000037,273046.08850000054,102993.23849999996,146805.7,184860.23399999968,135807.2669999994,
27,325.1130124046689,0.29980158730158724,961803.9950000002,1329037.4489999998,2049586.4510000004,846229.7659999998,800398.973,1232255.9260000004,1218207.8594999998,1251169.7255,971837.2404999998,1843207.2044999995,789811.4070000002,716161.7325,1131740.2914999998,1353985.2604999999,1049176.3344999999,1402187.885,1332388.603,916841.054,800194.2304999998,1295661.8675,1781654.926,
29,665.7220637285327,4.931167460317461,252664.8109999993,164286.08750000037,233058.9135000011,188434.02300000197,85248.95600000085,241496.8475000019,228438.8055000018,163073.05550000106,193237.81300000122,271365.678499999,71256.22850000055,65755.34750000002,96710.29349999932,240664.5679999995,100713.75499999999,162326.13650000078,272187.12850000046,85000.07600000015,146805.7,188960.7044999984,153290.19699999917,
30,1241.6814621959122,5.282312698412699,237197.0379999987,137969.28350000008,147445.11900000044,143288.53550000102,139861.36499999976,93935.78199999967,87151.26800000067,206719.45450000025,71673.39600000017,136130.50450000056,113204.43600000016,77426.95949999991,56231.43850000007,95293.20849999959,69487.51399999975,86750.8574999998,169580.07550000155,95578.8364999997,116376.88300000058,75658.2854999999,185240.67249999926,
37,360.1502470084262,0.3023158730158729,559324.4875,884258.3695000003,1078650.239,110037.47399999999,49295.35550000001,1057209.144,528977.1190000002,472490.0035,820980.8689999998,1551978.8265000002,36980.7865,39968.9905,864827.3420000001,1258772.1674999997,748201.0190000001,719004.8859999998,221493.66499999998,601513.887,766980.409,837971.0880000002,771632.1839999999,
38,449.9165093563942,3.923676190476191,150834.75950000028,83534.45750000014,130932.18299999986,80601.27700000016,24714.180500000082,205885.67400000055,122050.87799999972,83959.97600000008,116999.21499999944,170008.93350000103,22749.536999999993,11417.842999999935,85127.43199999929,183696.09650000063,84101.84050000011,154274.7874999998,73481.3199999998,121418.76049999923,156075.51500000068,101866.98799999998,163587.99350000045,
40,231.0838664052577,0.30349814814814813,199538.96200000006,309083.665,400701.8950000001,225679.46249999985,0,14490.398000000007,54954.59750000001,405342.84599999996,6725.81,36303.11399999998,0,0,10684.458000000004,15439.251500000002,11996.487000000005,99905.21549999998,385256.6024999998,9166.474500000002,32433.7005,12024.559500000008,117700.36399999994,
41,1310.126217764395,4.621776984126984,152092.20350000006,115165.75449999944,145445.6045000015,171480.57650000163,41056.8389999997,49594.00950000034,14443.966999999951,271916.07250000094,8824.955000000033,71581.69900000031,49605.53550000035,10437.682499999984,9121.730999999992,103472.71599999996,12231.606499999887,16278.170500000006,229314.85350000006,35960.68899999957,19623.254500000126,15860.021500000072,42496.905499999666,
42,132.07672005790155,0.2527706349206349,181097.06599999996,250182.19999999995,185671.58299999998,198735.88900000008,179514.30849999993,155203.93750000006,188353.4975,184375.80300000007,176304.01049999997,201823.186,197729.28750000003,182431.8935,181207.21899999998,195906.91649999993,132945.80400000003,173190.5525,207837.96499999994,180525.57200000001,147198.653,135057.51599999995,157500.97900000002,
43,183.14902044562018,4.053880158730157,178741.53799999948,39018.04800000016,104440.79050000098,123715.41799999955,244835.83200000136,68174.35050000007,47692.173500000295,254765.84449999992,146253.194000001,324490.18799999956,154604.43049999964,264269.6395,77587.23800000038,116974.43949999906,49209.91600000047,237901.5679999982,121244.49250000052,236874.54300000163,247507.17050000004,98349.10650000111,272841.57000000007,
44,247.05785518020542,0.29724682539682534,198045.32450000005,401027.9660000001,630221.6755000001,201235.52549999987,704.2019999999998,20198.961499999994,93937.53600000002,599633.3345,11832.113000000001,65387.482499999955,1345.8660000000004,492.93499999999983,12939.919500000005,19530.187,15637.027500000004,165142.8295,541958.1934999998,11495.944000000005,37801.244999999995,18040.066000000006,192702.0779999999,
48,105.03378180160004,1.4759420634920635,281393.51250000036,220079.57200000013,283310.6655000002,257500.8825000001,88014.31450000005,238011.263,167161.45550000013,284572.1045,28157.850000000046,329686.4349999997,81476.13050000007,60740.548999999955,54486.35100000001,277705.79300000006,48007.81000000003,142095.3474999999,301204.9445,187454.81700000013,196511.44450000004,226967.05850000028,158229.78700000007,
50,159.9690373738607,13.273352380952382,833308.3569999997,1108999.5154999974,903571.7559999991,789305.5394999994,854527.1334999983,947394.4830000015,1057374.190500001,681533.4970000006,999846.1180000023,1174919.9889999998,773258.7139999979,941085.6535000008,849479.3585000009,999985.2830000006,961705.2554999999,773151.4724999999,953371.4874999999,694629.4694999994,670775.0235000002,915275.4774999988,637302.7425000012,
54,619.3348459240336,4.48637619047619,109634.8739999992,134115.66800000027,147122.97299999936,22334.470499999992,13096.517000000043,467885.5639999958,254268.90100000228,32807.44599999999,353467.19700000033,638459.5244999994,9922.70800000005,5114.79799999993,139706.93350000176,650784.0239999936,148598.85450000034,305122.9184999975,30429.145999999913,306837.63849999686,207151.02050000086,213857.4240000001,462017.6964999952,
55,845.4118929470117,4.180846031746032,129029.37249999982,163702.99150000047,206499.56399999966,242427.1004999995,72212.61099999904,43738.65499999971,19726.649000000056,219424.07899999732,5366.90149999995,103037.76049999961,65032.45049999984,36893.59649999983,6373.617000000009,88182.3380000003,9587.449500000002,20334.80749999991,296827.74399999867,42485.03549999981,19613.199999999884,27255.927500000205,27258.826999999997,
56,415.21184557671813,6.262490476190477,159069.46250000142,100729.93950000014,124594.93649999866,72210.52050000007,75869.51699999947,132645.37100000022,134034.748000001,87824.52100000001,159784.38500000013,296227.1775000009,88681.66600000078,335565.0950000005,177127.40799999886,119237.06149999917,140175.7570000008,333610.8370000002,174466.28650000077,100421.52749999992,334543.6029999985,153159.26749999844,171062.69650000124,
57,141.95836748395647,13.279826190476191,705990.5599999998,820116.476999998,778537.995999999,694374.0849999997,778528.2844999986,753641.9265000015,824874.4210000007,679303.2165000003,785844.6050000021,1057887.6460000002,814566.7079999979,746911.4435,752502.5230000003,746681.9860000011,756181.9069999998,663528.0934999994,841649.1770000001,648952.6365,603694.0715000003,795506.3344999983,634772.7435000013,
59,482.9379942111867,4.055162698412697,97998.42249999958,96978.79550000031,119876.84700000116,11741.523499999954,3540.0290000000005,237476.56700000016,88292.16450000057,12541.977000000015,103133.36950000045,157545.26749999938,2561.370499999995,2451.167000000012,82833.79500000022,192481.92249999888,68490.9620000009,148513.47499999986,12270.192000000048,80738.69700000058,94666.31300000005,87519.39000000124,133265.3474999994,
61,1054.8005381848718,5.03496984126984,116643.32849999912,84669.9845000003,108747.53250000035,111077.77549999958,23875.34850000005,80330.3079999996,47798.596999999856,149389.22849999985,36188.443500000045,62694.20999999989,29515.405500000033,10483.949000000019,26751.191000000053,71206.29299999952,33869.836500000216,46694.02400000004,125406.6270000011,46576.77249999999,45393.96900000001,51676.75500000041,61225.93500000031,
63,498.9389907030619,4.238969047619048,95049.41949999929,99524.07199999984,144566.5879999991,13525.710500000137,4823.932500000029,173257.35150000156,84829.98599999986,14152.365500000004,62954.5255000012,263440.84200000204,3051.1809999999837,1712.634500000001,32024.735999999648,216828.25749999934,43029.97550000066,111698.56799999958,17359.789999999877,100584.2544999994,60376.879000000205,85622.95400000016,121287.51099999993,
65,162.11247705799352,0.25151269841269835,110190.65999999999,127441.71099999995,127101.25899999999,125006.05450000006,137372.8665,117297.28850000005,155721.587,138008.02500000002,144388.6105,189848.98549999998,167575.66249999998,156802.58149999997,104311.82399999998,141566.87099999993,106692.45750000003,106994.67099999999,135484.43099999998,102098.452,107733.3435,108086.16799999996,99545.94450000004,
66,669.8668746244699,4.481203968253968,98112.67149999927,123505.87850000012,170711.07099999947,25156.544500000102,4617.486000000007,322380.88199999713,250533.10400000334,29644.225499999986,199652.13800000018,443150.30799999926,4743.3825000000215,2246.3564999999703,136746.89700000166,370650.7439999962,156617.94250000035,326669.84249999747,36885.76699999982,231160.99349999757,197806.61100000096,289000.8259999999,315079.54299999686,
67,377.1454200996924,3.23296984126984,85750.984,13305.68449999999,47380.19350000024,22773.204000000187,38745.31550000014,107480.0804999997,20975.916499999912,28698.590999999924,10031.510500000026,55069.36199999986,31867.05849999984,23154.26099999999,66663.06750000018,42669.42249999974,24588.080000000147,63041.42399999989,87359.44499999988,32257.42249999998,181378.0295000003,75197.2885000002,100557.80999999974,
68,194.08116622198196,2.1253055555555553,211808.66349999973,131326.89949999997,196097.42700000017,154984.21450000026,35505.13349999999,151358.19699999967,116666.098,162932.5575,107780.85850000007,269705.53800000006,31953.382999999973,22283.660500000056,132104.8785000003,206045.68799999947,144740.35700000005,251159.35550000053,195463.1829999996,135622.7549999999,319576.1924999996,184102.4279999999,266238.6855000006,
69,156.13828001637938,4.053880158730157,99969.09299999972,21595.37750000009,60774.70650000055,79506.98449999971,157704.52900000077,42708.291500000116,25679.896000000193,157392.93349999993,83276.87300000056,192163.57399999976,93167.0124999998,151038.49600000007,46503.94750000024,72501.46799999956,30014.75550000026,137803.08349999905,76844.66650000028,140229.56250000093,146635.00850000003,56565.08500000064,157052.52200000003,
72,559.5177859351749,11.951696031746032,217500.90049999964,139836.22199999983,241531.50900000165,296403.656499998,487531.62099999667,186122.1835000005,287934.22949999984,411668.1969999967,128113.51999999992,246578.81850000066,153332.51199999987,267202.3614999992,319562.83400000184,297346.66199999803,203041.98900000003,258851.56499999977,239886.2204999989,563715.4185000001,231585.34400000068,323488.71450000047,335348.45950000006,
81,1125.8845449359271,5.075283333333333,98197.15999999999,70793.07600000013,115427.61850000013,68146.21850000067,25461.09300000005,20913.956499999887,21779.312500000025,119911.02700000005,9170.065500000019,26739.18150000016,26955.768499999966,10950.909000000049,6348.519000000003,22422.725000000002,7883.522500000023,11683.506000000138,79071.88000000015,21473.709000000057,8451.212000000092,10674.960500000023,14830.649999999978,
82,437.1936493119956,6.262490476190477,115025.88050000093,66586.56800000009,91289.52849999888,108927.9525,98503.98499999937,88532.9700000001,103198.29500000077,88454.54,96357.14599999998,154825.62900000045,96994.46950000072,249761.9550000002,107109.30399999939,82023.13399999942,99361.15050000057,168913.1280000001,124542.54750000054,89076.47349999996,156572.8629999993,96709.64799999903,117361.2815000007,
89,1109.0309279738099,4.404663492063493,63582.208000000566,58775.08950000021,72150.30100000017,55715.261499999804,13905.142500000076,28317.526499999723,8446.678999999987,112556.97650000117,2260.398499999985,40553.72750000023,15006.042999999967,3253.527999999976,3065.7789999999736,49492.42550000028,4059.497500000041,8002.363499999976,93958.08199999914,25121.315999999937,5760.230999999871,11118.564500000099,15527.632499999874,
91,755.4287287239291,3.9765017543859664,64958.334000000046,53816.79649999984,82123.52349999985,3316.8540000000044,279.84149999999704,416104.8589999996,315665.6455000009,6216.616500000028,273535.5680000016,622343.6285000017,0,0,247753.50950000194,464829.28849999997,244454.2394999996,535251.1375000005,4794.978000000021,461765.0999999962,491212.21900000167,371156.1004999985,705910.4080000031,
92,707.22173032609,0.24285,304102.06900000013,1109903.032,1600160.0225,909804.3000000005,1815097.3394999995,954460.8555000003,956264.5145,1091483.808,1202940.5935000002,1845668.063,613700.6699999995,1679320.2515000005,879097.4589999999,457657.5900000002,842840.0775,417330.24,1384852.663,782035.3690000001,715791.5274999997,905734.2119999997,738428.8620000004,
94,1065.312121242082,0.25917063492063486,150587.32899999997,226924.99350000004,387683.44099999993,162043.4805000001,235835.18499999994,182414.35350000006,235679.33349999998,227562.33600000007,131360.068,278791.8235,187663.09299999996,173948.2155,173630.1215,241256.40199999994,109209.64800000002,234257.62699999995,311621.3194999999,199068.204,97690.5735,193674.0475,253216.22150000004,
96,378.2188442916708,3.9758500000000008,61457.06750000005,52112.332999999926,76000.09149999983,3687.8430000000044,0,412316.25699999963,260369.13200000077,2096.495000000011,267615.08000000153,344178.6029999993,0,389.4339999999999,196956.74800000153,366982.3964999999,223239.0179999996,343526.87950000033,4246.947000000021,143208.93649999882,299767.19500000164,272530.4114999988,199475.67250000086,
98,365.10591818163635,13.10325396825397,290762.518000001,215476.49100000047,665878.1270000003,110241.19149999978,15302.12649999985,359170.5409999994,291280.51300000015,103066.7360000001,249664.3664999999,407029.33000000037,8197.7355,6038.056500000034,286651.1760000004,339955.3244999995,308673.3325000002,393706.5510000003,293274.4819999995,34189.88499999987,451572.43099999975,330400.9465000001,202465.07350000012,
99,439.1786361794067,0.3063980392156863,62272.82600000002,96565.97200000001,144306.07050000006,65266.087999999945,0,523.2500000000002,6840.770000000006,140462.81699999998,0,2904.347499999998,0,0,695.3040000000004,547.7400000000002,971.8545000000001,13450.963499999993,142715.83199999994,349.80400000000014,3228.0430000000006,368.57550000000026,20396.587499999976,
102,188.0706111252069,0.8573174603174604,85631.75050000002,59179.46149999996,66299.40599999999,51527.403499999986,23167.09949999997,73130.23449999998,79667.79950000008,60078.624999999935,46218.50950000002,90996.83099999999,20533.90949999999,15598.12699999999,68505.13150000002,105008.11799999999,76150.7805,116866.3715,65596.50249999999,111258.43449999994,164609.43099999992,95333.63900000008,142092.92049999995,
106,881.0818272424123,4.621776984126984,55693.02650000001,40430.04399999978,31589.152000000417,69156.67350000056,13329.953499999907,16665.288000000102,5486.742499999982,52172.775500000236,2872.227000000013,20500.726000000093,14705.402000000096,4519.076499999992,2614.0825,31066.300499999987,4206.996999999972,4180.0970000000025,67779.08150000004,8486.141499999905,4815.771000000026,5691.395000000002,8489.119999999944,
111,1108.5303317230757,4.404663492063493,50430.14200000045,47359.58500000018,60690.11700000015,38782.53900000017,11685.402000000064,23381.750499999758,7152.045000000001,93600.610000001,2036.8484999999857,35584.9960000002,13821.148499999968,3485.486999999972,2490.258999999982,42043.59500000025,4734.000500000048,6187.0584999999855,77700.34749999923,18516.071499999958,6081.102499999879,9378.352500000083,13688.699999999888,
112,739.6905528165856,4.404663492063493,50149.911000000444,53693.65650000021,59640.53800000015,34434.19400000015,4831.037500000028,30200.038999999702,8925.511500000004,36944.15600000039,2198.031999999985,29796.17250000016,5993.739999999985,1329.9054999999912,1730.3089999999854,43265.92000000025,3669.929500000034,5612.475999999987,75333.70349999926,7928.420999999981,5180.257499999915,10809.03550000009,5600.156999999951,
115,216.06301916213263,2.1208,116559.68249999984,60704.68649999998,78840.1065,132923.63750000022,39046.17499999998,74065.14299999984,63621.994000000035,100996.24650000001,54005.38950000009,131461.08400000003,31763.181499999973,24257.76250000004,63172.5190000001,95718.32999999981,68741.60400000004,122105.51750000028,106809.38149999976,88988.61949999991,153195.47649999982,86963.05049999994,121679.25350000025,
120,479.91243376806915,3.226372807017544,44603.662,60416.38400000008,86905.50550000026,3504.2370000000255,177.22800000000134,280959.4435000001,807202.4124999963,3998.6924999999865,524812.3555000016,608059.4214999988,0,0,474442.6294999994,302417.1704999992,415612.33150000207,1253377.4345000016,6143.762999999977,722503.1505000001,916022.9055000037,855103.1700000043,922923.4645000029,
132,935.5102724609919,5.1859253968253975,43048.733500000046,39352.57599999985,47314.48100000004,36583.46849999983,13659.713999999938,16920.43149999991,19750.534999999927,39902.56449999994,13780.381000000034,19448.581500000044,15930.078999999952,8056.362499999938,8628.961500000058,63865.323500000115,10182.758000000118,16897.453499999996,36831.39799999996,15201.417500000023,29272.35300000009,41310.8255,14184.052499999909,
133,247.16634211654574,13.149989682539683,91720.66299999942,7632.017500000081,6549.310500000052,84140.90249999992,88907.43650000026,8067.565499999967,7770.829500000035,99378.9344999995,5899.798,92764.11550000077,86018.20550000116,92935.08500000082,5291.292500000002,5643.763999999949,5764.478500000049,88742.21349999969,6715.061000000028,87987.38750000052,97116.14850000094,5800.239000000007,100844.42149999965,
134,665.052994927185,4.623064285714285,40314.840000000004,40223.526999999805,32088.44450000042,52949.28350000041,15192.078499999896,20126.245000000126,7077.712499999979,60291.86549999978,3302.855000000013,16562.70800000007,17410.73550000012,3857.1964999999936,2331.144500000002,26870.49799999998,4266.617499999974,3180.9829999999997,64896.12450000007,9435.128999999908,4224.819000000034,6334.148500000006,6546.825499999948,
135,186.11256343600508,3.035549206349207,69921.3249999999,49377.226500000135,59989.05200000008,47807.64900000008,14675.431499999959,42378.34349999995,32512.56149999987,55053.96400000009,36317.31100000001,80287.39500000005,16127.576999999956,11148.064999999937,41024.40449999991,54968.257499999774,37853.20699999995,72292.81549999988,66119.97750000005,36853.19450000013,79287.92599999995,54117.23949999986,69552.70300000001,
138,379.2821464545698,8.571876984126984,43074.03599999953,272742.3049999993,228627.8200000005,289410.79949999985,27250.210499999535,139599.05850000132,97215.50800000044,142597.31749999986,138139.37950000085,15059.694500000145,62146.136999999915,44620.850999999886,48651.71049999996,69853.8550000005,44386.710000000145,1609.6044999999726,391752.0729999993,45838.078999999976,3478.8960000000484,91602.64299999818,7163.734499999831,
139,353.2677609450152,8.414549206349205,41764.79150000043,204234.75649999906,157886.35000000038,231469.20000000185,27239.817000000134,74957.5235000004,39490.28350000042,128164.79550000008,49124.86500000008,24251.86250000034,62779.646499999406,54065.03149999879,22399.961499999707,48372.067499999204,19573.62700000022,14866.832500000039,292218.95850000053,28155.22249999998,16170.14900000018,49610.37949999867,13665.616499999938,
140,1203.418454878774,5.144207936507938,48089.693999999865,40645.66849999982,41248.86649999997,30326.992500000088,12750.584499999979,31209.89600000013,24362.79300000007,37157.97649999979,22589.008500000004,45355.6914999998,14422.590499999977,5098.808999999985,28752.31949999991,37278.86399999977,34212.83599999985,43901.05649999984,35886.52400000027,37474.43549999941,41856.384999999485,39775.102999999865,55056.27049999995,
143,935.2642833412732,5.180728571428572,44743.34300000018,33391.17999999987,39929.09250000003,34860.754499999835,12215.35199999994,14561.07499999991,16082.897999999921,34495.71749999993,10183.512000000059,15978.522000000075,15696.693499999954,6761.330999999944,7109.707000000058,46157.30150000006,8990.196500000093,14883.686499999949,33823.75949999991,13595.822000000011,9122.315000000135,33046.5795,9777.738999999938,
146,205.09703669511666,0.8573174603174604,54453.554000000004,34824.49049999998,46703.036499999995,34119.14599999999,15909.26699999998,57266.873000000014,56845.83600000006,41864.11149999996,31802.650000000012,63965.251,13153.840999999993,9666.032499999996,41462.77800000001,72863.563,52291.210999999996,91817.72450000001,44943.63449999999,66851.43999999999,87182.14949999994,66915.71300000006,102524.58399999996,
150,1144.3402074462715,5.1788728070175445,123603.98300000046,137652.91250000006,83558.82549999986,63064.825499999744,437.5755000000016,342524.11749999964,235959.04200000004,100288.31149999992,171441.00300000055,431967.10100000026,0,0,76856.43249999994,423025.00349999877,97046.31849999998,155586.51749999993,199430.9410000006,146425.9124999994,176225.21700000015,235524.2889999989,329817.92399999994,
153,1146.6213633211014,5.119496031746031,102154.48049999993,79225.59849999982,83253.55049999975,44537.087000000116,406.3370000000025,91874.96250000029,109655.32700000051,57439.421000000075,61626.61900000001,122202.06550000016,284.66399999999646,170.35199999999924,19417.909500000016,79377.08950000034,24401.22750000006,79493.24749999992,92481.28799999977,74517.08449999962,42805.521499999915,50397.71399999985,80309.24549999977,
154,1190.9317448080592,5.034971428571429,34131.15949999996,29666.193499999685,38508.71750000006,30012.0734999996,14932.266000000167,14296.568499999948,18898.06999999985,46591.973000000165,14238.56450000001,116881.57099999998,10696.900000000101,6682.277499999966,6839.201999999963,134718.36300000065,7276.274000000021,9510.377999999979,36204.83249999961,153846.84049999868,165094.0434999991,11126.580000000104,135064.06949999958,
155,1015.7795431984797,5.135116666666668,55979.5609999998,48784.03549999988,49022.3504999998,52299.29900000001,12856.421000000078,14829.919000000078,9851.75100000004,51662.31249999983,11375.538999999992,16088.847499999923,12947.052500000042,4975.56250000004,5871.849999999981,12141.034499999914,7567.696000000024,9495.143999999944,46466.961500000245,7632.1529999998365,7972.3574999999555,12339.797999999948,12466.127499999984,
156,575.8863924212466,7.645347619047618,31352.64250000001,20256.789999999855,21490.757999999874,17566.016500000227,3157.1605000000113,24844.578499999923,18844.432999999943,21057.378499999937,15898.546999999986,39588.87150000033,3486.4169999999967,1628.631499999997,19801.186500000007,26319.436000000023,21495.176500000103,37894.83449999997,23298.25350000021,27415.382999999998,45001.83000000009,27791.99950000009,43921.86799999991,
165,850.9908003307523,5.110399206349207,34948.74999999973,31331.60099999985,26944.243999999835,18233.35200000009,9864.194000000009,24642.230000000192,36964.2600000003,16758.822500000082,52120.05999999955,48689.57549999983,9634.421999999922,6044.8019999999815,40762.00849999998,40762.40750000033,49388.42599999987,58731.28549999982,23036.348500000266,49742.96899999971,60565.21999999912,36410.13899999999,107573.77349999976,
178,900.8757146145722,4.569057407407407,33928.15199999992,21925.206500000102,35188.34499999978,89702.45649999946,15473.753499999948,1404.885999999983,758.6124999999972,96266.03300000059,183.56799999999694,0,15444.461000000014,0,283.1114999999989,2872.275500000006,626.0520000000006,0,99880.47649999938,676.7929999999973,1126.3640000000019,973.2665000000013,1145.7170000000071,
180,619.9124888109133,7.623273015873017,29036.370999999737,16950.267499999867,22759.310999999936,17279.8455000003,3110.965500000065,19133.613499999996,15897.10049999991,26328.114999999987,14397.657000000008,39084.222500000076,1623.0309999999963,2119.0295000000006,16142.535499999985,29122.88300000006,18344.437000000085,40816.86799999943,27225.881499999978,22162.659500000023,42540.978500000536,25979.454000000096,39630.28849999971,
182,338.3420426504953,9.706487301587302,44299.51449999996,79309.31299999954,192709.2949999971,80397.86600000155,55657.38200000029,87550.32699999886,164049.3895000014,111510.34200000102,2697665.4180000112,36453.772000000004,369259.65200000367,333424.5084999976,170076.1230000016,27166.59000000004,68692.3455000005,31391.12649999989,369544.99650000635,45941.87499999944,39796.50250000006,41828.36949999997,45040.371499999645,
183,1247.0169278399294,5.171554761904763,32270.91850000013,25915.129999999917,33627.439000000035,27409.740999999867,12075.61599999994,9174.168999999962,13020.076499999941,38265.48399999992,8712.735500000035,14957.73450000005,13285.632499999967,6335.323999999953,6302.517000000044,8285.90899999986,7244.10650000005,14275.58149999994,19374.405000000042,15557.435999999976,9898.243500000095,5450.901999999953,13672.534999999903,
188,1016.0340006406614,5.13640873015873,42677.364499999836,41138.85099999989,38371.34149999982,50375.764500000056,12966.929500000073,15763.699500000084,12249.031500000125,43137.636999999864,10102.87999999999,14817.711499999961,10946.274500000047,4205.922000000026,7357.422499999978,13355.971999999874,6932.40150000003,7071.740999999957,46588.998500000234,8359.287999999837,5472.398999999956,23285.045499999957,10395.98699999998,
191,641.92612910195,7.61285634920635,25448.08099999974,18214.702999999863,24586.900000000296,15907.258500000142,2736.0775000000476,19763.06100000003,14627.88250000002,17203.100500000193,14456.60100000003,33876.33249999986,2477.5459999999907,1775.545999999999,16544.793499999985,25123.843500000028,16797.206000000082,29048.93249999971,22292.069499999987,22224.081500000102,38218.03750000041,23847.303999999887,39634.798999999635,
200,626.3073980642954,2.775696031746031,24611.856500000034,20083.49150000005,24976.679000000113,19617.964999999975,5595.899999999989,18389.7125,14693.323499999993,26513.83500000003,7212.831500000007,32280.06299999998,4848.8665000000055,2144.0344999999948,18246.04250000001,30371.603499999972,18103.053500000064,35789.26800000012,28233.360000000077,23473.23850000003,37572.579000000114,24893.792499999963,30431.822000000087,
203,1246.6766698919457,5.171554761904763,25931.025000000023,22300.963499999918,31391.61550000003,25562.765499999907,11337.472499999949,9048.504999999943,10750.592999999937,35060.12599999991,7880.7965000000395,12306.276000000084,12406.78649999997,5377.495999999957,6569.530500000052,14883.606999999856,7586.421500000037,13010.976499999979,18760.38500000004,19607.45299999997,14501.564500000022,5189.610999999954,18212.714999999876,
204,590.9740441328815,4.007338333333333,23796.51049999993,14261.695999999782,14581.254999999808,705.9780000000027,173.46899999999818,16720.967999999986,29516.04749999995,1286.2450000000044,26288.626999999906,39354.089000000204,275.35199999999764,0,28148.660999999895,42561.93900000001,34603.4685000001,49910.29450000029,1872.3409999999967,35524.618000000206,45662.46349999993,21326.478999999992,50388.33149999993,
206,886.4032270366644,4.621776984126984,23715.226499999997,25134.825499999886,20797.581000000275,31362.540000000266,8330.662999999935,10503.417500000076,3634.4619999999845,34613.82649999989,2014.4970000000092,9624.728000000043,8933.435500000067,2512.810499999997,1793.5429999999983,17418.914499999988,2067.7884999999824,1263.7159999999978,38287.61050000007,5644.616999999948,2803.5190000000166,2962.8619999999996,4294.5164999999615,
207,347.1314687834846,1.059024074074074,47966.262500000004,21273.007500000003,40946.013000000006,873.5220000000008,0,69135.01950000001,40931.23599999998,1845.5190000000002,33873.97500000002,132522.05700000023,0,0,76103.97999999995,86659.54399999992,48565.80900000002,100844.7145,1858.3649999999996,49586.50149999997,121197.54349999975,87391.14649999996,81122.6019999999,
208,685.4359805694788,11.73456111111111,31770.35750000002,24956.90950000016,37224.11200000077,95276.91750000037,311383.65849999944,11494.264499999974,22815.372999999992,170247.07450000313,129748.04800000154,22013.60599999999,782340.6674999995,676106.8120000027,16076.98199999978,14607.561999999703,15921.438999999806,19862.89650000003,90899.54599999952,258951.059500001,26952.661500000027,16943.19949999981,73974.81599999983,
210,901.7102102953753,5.175435714285715,31522.961000000163,26328.07950000004,32105.91900000003,27828.793999999918,13951.089000000014,28773.418499999945,13065.79849999995,22010.161499999944,13210.660500000055,32085.033000000123,10357.608000000086,6633.969500000014,7214.685000000049,22205.256999999772,11422.908500000081,13589.520499999944,29344.31550000002,12009.835999999957,8533.5565000001,20141.07049999989,18494.90199999987,
229,395.2773234006737,8.930209523809525,40156.039499999824,243567.83599999867,216252.4274999993,347061.09699999815,6095.438000000009,262731.96950000187,161444.8290000001,134901.44200000018,371794.2574999967,24299.37700000029,32131.778000000202,19171.882500000316,131696.73799999966,98380.29950000008,180796.80250000206,5444.541999999976,217109.411999996,110897.61149999959,4718.510999999938,172972.57049999986,17716.336500000154,
238,587.5491158621652,13.075909523809525,55817.467500000304,37089.5285000003,56372.097000000045,63149.11049999969,124396.36599999903,41536.82399999983,59796.54200000004,88612.76849999998,38966.24899999984,59652.622499999874,97516.80549999971,110845.09649999978,64313.13699999988,61151.0535,42784.73000000018,62368.0145000002,57885.40399999984,98191.94200000014,65366.68949999988,69643.41399999996,93338.88950000094,
